"article_id","article_version","article_type","code_table_row","brand_name","eff_date","end_date","comments","hcpc_code_id","hcpc_code_version","last_updated","short_description","long_description"
"53127","187","3","105","Victoza (liraglutide)","2015-10-01 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","106","Cosentyx (secukinumab)   ","2016-03-17 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","107","Otrexup (methotrexate, injection)","2016-03-17 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","108","Sylatro (peginterferon alfa-2b)","2016-03-17 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","109","TriMix","2016-03-17 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","110","Tanzeum 30 mg (albiglutide for subcutaneous injection)","2015-10-01 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","111","Bydureon  (exenatide extended release for injectable suspension)","2015-10-01 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","112","Somavert (pegvisomant)","2016-10-24 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","113","Rebif 1 mcg (interferon beta-1a)","2016-10-24 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","114","Natpara (parathyroid hormone)","2016-10-24 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","115","Repatha (evolocumab)","2016-10-24 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","116","Praluent (alirocumab)","2016-10-24 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","117","Simponi (golimumab)","2016-10-24 00:00:00","","Presumption of Long-Term Non-Acute Administration","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","118","Strensiq (asfotase alfa)","2016-10-24 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","119","Egrifta (tesamorelin)","2016-10-24 00:00:00","","Presumption of Long-Term Non-Acute Administration","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","120","Plegridy (peginterferon beta-1a)","2016-10-24 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","121","Trulicity (dulaglutide)","2016-10-24 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","122","Saxenda (liraglutide)","2016-10-24 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","123","Toujeo (insulin glargine injection)","2016-10-24 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","124","Taltz (ixekizumab)","2016-10-24 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","125","Amjevita (adalimumab-atto)","2017-08-28 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","126","Dupixent (dupilumab)","2017-08-28 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","127","Erelzi (etanercept-SZZS) ","2017-08-28 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","128","Kynamro (mipomersen sodium)","2017-08-28 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","129","Orencia, subcutaneous*","2017-08-28 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","130","Quad-Mix","2017-08-28 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","131"," Rasuvo (methotrexate injection)","2017-08-28 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","132","Siliq (brodalumab)","2017-08-28 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","133","Aimovig (erenumab-aooe)","2019-12-02 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","134","Emgality (galcanezumab-gnlm)","2019-12-02 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","135","Kevzara (sarilumab)","2019-12-02 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","136","Lantus (insulin glargine)","2019-12-02 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","137","Ozempic (semaglutide)","2019-12-02 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","138","Tymlos (abaloparatide)","2019-12-02 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","139","Cyltezo (adalimumab-adbm)","2019-12-02 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","140","Kesimpta* (ofatumumab, injection for subcutaneous use)","2022-09-19 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","141","Adbry (tralokinumab-idrm) ","2022-11-14 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","142","Mounjaro (tirzepatide)","2023-03-27 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","143","Idacio (adalimumab-aacf)","2023-06-25 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","144","Abrilada (adalimumab-afzb) is biosimilar to Humira (adalimumab)","2023-06-25 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","145","Hadlima (adalimumab-bwwd) is biosimilar to Humira (adalimumab)","2023-06-25 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","146","Hulio (adalimumab-fkjp) is biosimilar to Humira (adalimumab)","2023-06-25 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","147","Hyrimoz (adalimumab-adaz) is biosimilar to Humira (adalimumab)","2023-06-25 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","148","Yusimry (adalimumab-aqvh) is biosimilar to Humira (adalimumab)","2023-06-25 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","149","Entyvio (vedolizumab)","2024-01-14 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","150","Yuflyma (adalimumab-aaty)","2024-01-14 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","151","Wegovy (semaglutide)","2024-06-30 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","152","Zepbound (tirzepatide)","2024-06-30 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","153","Ebglyss (lebrikizumab-lbkz)","2025-06-01 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","154","Ebglyss (lebrikizumab-lbkz)","2025-06-01 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","155","Cyltezo (adalimumab-adbm)","2019-12-02 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","156","Besremi (ropeginterferon alfa-2b, injection for subcutaneous use)","2022-06-06 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","157","Skyrizi (risankizumab-rzaa, injection for subcutaneous use)*","2022-06-06 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","158","Sogroya (somapacitan-beco, injection for subcutaneous use)
","2022-06-06 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","159","Wegovy (semaglutide)","2024-06-30 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","160","Zepbound (tirzepatide)","2024-06-30 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","161","Entyvio (vedolizumab)","2024-01-14 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","162","Yuflyma (adalimumab-aaty)","2024-01-14 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","163","Idacio (adalimumab-aacf)","2023-06-25 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","164","Abrilada (adalimumab-afzb) is biosimilar to Humira (adalimumab)","2023-06-25 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","165","Hadlima (adalimumab-bwwd) is biosimilar to Humira (adalimumab)","2023-06-25 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","166","Hulio (adalimumab-fkjp) is biosimilar to Humira (adalimumab)","2023-06-25 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","167","Hyrimoz (adalimumab-adaz) is biosimilar to Humira (adalimumab)","2023-06-25 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","168","Yusimry (adalimumab-aqvh) is biosimilar to Humira (adalimumab)","2023-06-25 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","169","Mounjaro (tirzepatide)","2023-03-27 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","170","Adbry (tralokinumab-Idrm) ","2022-11-14 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","171","Kesimpta* (ofatumumab, injection for subcutaneous use)","2022-09-19 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","172","Aimovig (erenumab-aooe)","2019-12-02 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","173","Emgality (galcanezumab-gnlm)","2019-12-02 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","174","Kevzara (sarilumab)","2019-12-02 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","175","Lantus (insulin glargine injection)","2019-12-02 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","176","Ozempic (semaglutide)","2019-12-02 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","177","Tymlos (abaloparatide)","2019-12-02 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","178","Amjevita (adalimumab-atto)","2017-08-28 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","179","Dupixent (dupilumab)","2017-08-28 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","180","Erelzi (etanercept-SZZS)","2017-08-28 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","181","Kynamro (mipomersen sodium)
","2017-08-28 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","182","Orencia, subcutaneous*","2017-08-28 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","183","Quad-Mix","2017-08-28 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","184","Rasuvo (methotrexate injection)","2017-08-28 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","185","Siliq (brodalumab)","2017-08-28 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","186","Taltz (ixekizumab)","2016-10-24 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","187","Otrexup (methotrexate injection)","2016-10-24 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","188","TriMix","2016-10-24 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","189","Plegridy (peginterferon beta-1a)","2016-10-24 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","190","Egrifta (tesamorelin)","2016-10-24 00:00:00","","Presumption of Long-Term Non-Acute Administration","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","191","Strensiq (asfotase alfa)","2016-10-24 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","192","Simponi (golimumab)","2016-10-24 00:00:00","","Presumption of Long-Term Non-Acute Administration","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","193","Praluent (alirocumab)","2016-10-24 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","194","Repatha (evolocumab)","2016-10-24 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","195","Natpara (parathyroid hormone)","2016-10-24 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","196","Rebif 1 mcg (interferon beta-1a)","2016-10-24 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","197","PegIntron (pegylated interferon alfa-2b)","2016-10-24 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","198","Symlin (pramlintide acetate injection)","2016-10-24 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","199","Kineret 100 mg (anakinra)","2016-10-24 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","200","Bydureon (exenatide extended release for injectable suspension)","2015-10-01 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","201","Saxenda (liraglutide)","2015-10-01 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","202","Tanzeum 30 mg (albiglutide for subcutaneous injection)","2015-10-01 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53127","187","3","203","Victoza (liraglutide)","2015-10-01 00:00:00","","Apparent on its Face","J3590","100","2026-01-23 13:37:23","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
