article_id,article_version,related_num,r_article_id,r_article_version,r_lcd_id,r_lcd_version,r_contractor_id,last_updated
58801,73,2,56541,32,,,335,2021-12-03 13:57:25.083000000
58801,73,3,58929,3,,,331,2021-10-22 13:23:47.133000000
58801,73,4,,,39063,10,331,2021-10-22 13:07:35.880000000
58801,77,1,52986,183,,,331,2021-12-03 13:49:56.870000000
58801,77,2,56541,32,,,335,2021-12-03 13:57:25.083000000
58801,77,3,58929,3,,,331,2021-10-22 13:23:47.133000000
58801,77,4,,,39063,10,331,2021-10-22 13:07:35.880000000
58801,80,1,52986,183,,,331,2021-12-03 13:49:56.870000000
58801,80,2,56541,32,,,335,2021-12-03 13:57:25.083000000
58801,80,3,58929,3,,,331,2021-10-22 13:23:47.133000000
58801,80,4,,,39063,10,331,2021-10-22 13:07:35.880000000
58802,3,1,,,33794,120,389,2021-05-28 14:41:58.163000000
58808,12,1,58923,5,,,331,2021-10-22 13:59:55.427000000
58808,12,2,,,39068,7,331,2021-10-22 13:53:05.783000000
58810,11,1,58924,4,,,368,2021-10-22 14:03:21.943000000
58810,11,2,,,39071,5,368,2021-10-22 13:54:35.220000000
58812,69,1,57768,4,,,368,2021-12-03 14:20:19.693000000
58812,69,2,58922,12,,,368,2021-10-22 13:25:14.100000000
58812,69,3,,,39073,3,368,2021-10-22 13:09:37.200000000
58812,73,1,57768,4,,,368,2021-12-03 14:20:19.693000000
58812,73,2,58922,12,,,368,2021-10-22 13:25:14.100000000
58812,73,3,,,39073,3,368,2021-10-22 13:09:37.200000000
58812,76,1,57768,4,,,368,2021-12-03 14:20:19.693000000
58812,76,2,58922,12,,,368,2021-10-22 13:25:14.100000000
58812,76,3,,,39073,3,368,2021-10-22 13:09:37.200000000
58814,11,1,,,39075,11,297,2023-02-02 20:48:09.080000000
58819,2,1,,,38937,2,297,2021-06-04 11:15:08.300000000
58821,7,1,,,39080,3,391,2021-10-19 12:31:53.500000000
58822,3,1,,,33800,25,389,2021-06-18 16:24:27.193000000
58823,4,1,,,33611,24,389,2021-06-18 15:38:17.440000000
58824,3,1,,,33718,24,388,2021-06-18 18:10:58.843000000
58828,4,1,,,39086,4,391,2021-12-20 15:50:25.623000000
58828,5,1,,,39086,4,391,2021-12-20 15:50:25.623000000
58828,11,1,,,39086,4,391,2021-12-20 15:50:25.623000000
58828,12,1,,,39086,4,391,2021-12-20 15:50:25.623000000
58833,17,1,55426,83,,,388,2021-07-16 16:55:16.047000000
58833,17,2,,,38955,4,388,2021-07-16 16:52:36.817000000
58835,4,1,,,38955,4,388,2021-07-16 16:52:36.817000000
58836,20,1,55426,83,,,389,2021-07-15 20:13:56.743000000
58836,20,2,,,38953,4,389,2021-07-15 20:14:03.250000000
58837,4,1,,,38953,3,389,2021-07-15 20:05:55.913000000
58853,3,1,,,38968,3,297,2021-10-06 10:54:35.960000000
58855,6,1,57863,19,,,364,2021-08-12 21:40:12.287000000
58855,6,2,,,38299,16,364,2021-08-12 21:28:08.363000000
58855,6,3,,,38998,4,364,2021-08-12 21:17:57.660000000
58865,16,1,,,39116,4,364,2023-09-22 15:36:05.977000000
58865,19,1,,,39116,4,364,2023-09-22 15:36:05.977000000
58865,23,1,,,39116,4,364,2023-09-22 15:36:05.977000000
58865,24,1,,,39116,4,364,2023-09-22 15:36:05.977000000
58867,16,1,,,39118,4,345,2023-09-22 15:36:40.583000000
58867,19,1,,,39118,4,345,2023-09-22 15:36:40.583000000
58867,22,1,,,39118,4,345,2023-09-22 15:36:40.583000000
58867,23,1,,,39118,4,345,2023-09-22 15:36:40.583000000
58872,4,1,53049,94,,,331,2023-10-23 11:01:07.397000000
58872,6,1,53049,94,,,331,2023-10-23 11:01:07.397000000
58873,5,1,59576,2,,,368,2023-10-11 17:16:35.407000000
58873,7,1,59576,2,,,368,2023-10-11 17:16:35.407000000
58876,8,1,,,39121,4,391,2022-02-11 12:47:27.790000000
58883,6,1,,,39128,6,391,2023-03-08 14:25:32.333000000
58889,5,1,,,33559,27,297,2022-02-02 17:58:54.077000000
58890,8,1,,,39027,4,299,2021-10-08 18:31:33.560000000
58893,9,1,,,39139,3,297,2023-10-31 13:15:24.367000000
58893,15,1,,,39139,3,297,2023-10-31 13:15:24.367000000
58893,18,1,,,39139,3,297,2023-10-31 13:15:24.367000000
58894,8,1,,,39023,17,238,2021-11-12 22:42:25.840000000
58896,2,1,,,39051,2,143,2021-09-22 13:26:29.620000000
58896,2,2,,,39914,1,143,2024-05-22 13:50:26.860000000
58897,4,1,,,38737,5,391,2021-10-07 13:12:53.200000000
58899,10,1,,,39015,8,238,2021-10-14 20:54:52.850000000
58900,2,1,,,38970,3,391,2021-10-11 13:47:30.523000000
58903,6,1,58565,10,,,364,2021-10-07 22:27:18.187000000
58903,6,2,,,38901,11,364,2021-10-07 14:31:31.640000000
58903,6,3,,,38902,7,364,2021-10-07 22:09:51.713000000
58904,6,1,58567,5,,,345,2021-10-07 22:30:03.450000000
58904,6,2,,,38902,12,357,2025-09-16 12:43:07.233000000
58904,6,3,,,38903,5,345,2021-10-07 14:33:03.060000000
58904,6,4,,,38904,7,345,2021-10-07 22:13:33.583000000
58905,4,1,,,38994,6,391,2021-10-13 12:41:46.680000000
58906,3,1,,,39080,3,391,2021-10-19 12:31:53.500000000
58907,2,1,,,34635,31,143,2021-09-22 13:44:13.740000000
58912,7,1,,,39036,7,297,2021-10-15 16:14:19.920000000
58915,7,1,,,38779,3,391,2021-11-04 13:02:13.923000000
58916,3,1,,,38822,3,228,2021-11-04 19:15:52.973000000
58917,80,1,52986,181,,,331,2021-11-29 19:50:51.357000000
58917,80,2,56541,29,,,331,2021-12-02 12:22:08.673000000
58917,80,3,59124,4,,,331,2022-05-16 19:50:47.257000000
58917,80,4,59125,29,,,331,2024-12-04 21:11:26.200000000
58917,80,5,59491,7,,,331,2023-07-21 14:58:39.017000000
58917,80,6,,,35062,120,331,2021-12-02 12:18:47.583000000
58917,80,7,,,39364,19,331,2022-05-17 17:52:00.803000000
58917,80,8,,,39365,120,331,2024-12-06 00:30:05.903000000
58917,80,9,,,39667,9,331,2023-07-21 14:52:29.180000000
58917,83,1,52986,181,,,331,2021-11-29 19:50:51.357000000
58917,83,2,56541,29,,,331,2021-12-02 12:22:08.673000000
58917,83,3,59124,4,,,331,2022-05-16 19:50:47.257000000
58917,83,4,59125,29,,,331,2024-12-04 21:11:26.200000000
58917,83,5,59491,7,,,331,2023-07-21 14:58:39.017000000
58917,83,6,,,35062,120,331,2021-12-02 12:18:47.583000000
58917,83,7,,,39364,19,331,2022-05-17 17:52:00.803000000
58917,83,8,,,39365,120,331,2024-12-06 00:30:05.903000000
58917,83,9,,,39667,9,331,2023-07-21 14:52:29.180000000
58917,85,1,52986,181,,,331,2021-11-29 19:50:51.357000000
58917,85,2,56541,29,,,331,2021-12-02 12:22:08.673000000
58917,85,3,59124,4,,,331,2022-05-16 19:50:47.257000000
58917,85,4,59125,29,,,331,2024-12-04 21:11:26.200000000
58917,85,5,59491,7,,,331,2023-07-21 14:58:39.017000000
58917,85,6,,,35062,120,331,2021-12-02 12:18:47.583000000
58917,85,7,,,39364,19,331,2022-05-17 17:52:00.803000000
58917,85,8,,,39365,120,331,2024-12-06 00:30:05.903000000
58917,85,9,,,39667,9,331,2023-07-21 14:52:29.180000000
58917,86,1,52986,181,,,331,2021-11-29 19:50:51.357000000
58917,86,2,56541,29,,,331,2021-12-02 12:22:08.673000000
58917,86,3,59124,4,,,331,2022-05-16 19:50:47.257000000
58917,86,4,59125,29,,,331,2024-12-04 21:11:26.200000000
58917,86,5,59491,7,,,331,2023-07-21 14:58:39.017000000
58917,86,6,,,35062,120,331,2021-12-02 12:18:47.583000000
58917,86,7,,,39364,19,331,2022-05-17 17:52:00.803000000
58917,86,8,,,39365,120,331,2024-12-06 00:30:05.903000000
58917,86,9,,,39667,9,331,2023-07-21 14:52:29.180000000
58917,90,1,52986,181,,,331,2021-11-29 19:50:51.357000000
58917,90,2,56541,29,,,331,2021-12-02 12:22:08.673000000
58917,90,3,59124,4,,,331,2022-05-16 19:50:47.257000000
58917,90,4,59125,29,,,331,2024-12-04 21:11:26.200000000
58917,90,5,59491,7,,,331,2023-07-21 14:58:39.017000000
58917,90,6,,,35062,120,331,2021-12-02 12:18:47.583000000
58917,90,7,,,39364,19,331,2022-05-17 17:52:00.803000000
58917,90,8,,,39365,120,331,2024-12-06 00:30:05.903000000
58917,90,9,,,39667,9,331,2023-07-21 14:52:29.180000000
58918,74,1,59122,9,,,368,2022-05-16 19:52:56.987000000
58918,74,2,59123,17,,,368,2024-11-13 16:51:52.710000000
58918,74,3,59492,6,,,368,2023-07-21 15:01:07.540000000
58918,74,4,,,34519,30,368,2021-11-29 19:35:43.173000000
58918,74,5,,,39366,6,368,2022-05-17 18:00:37.717000000
58918,74,6,,,39367,19,368,2024-12-06 00:42:47.697000000
58918,74,7,,,39668,8,368,2023-07-21 14:55:45.793000000
58918,77,1,59122,9,,,368,2022-05-16 19:52:56.987000000
58918,77,2,59123,17,,,368,2024-11-13 16:51:52.710000000
58918,77,3,59492,6,,,368,2023-07-21 15:01:07.540000000
58918,77,4,,,34519,30,368,2021-11-29 19:35:43.173000000
58918,77,5,,,39366,6,368,2022-05-17 18:00:37.717000000
58918,77,6,,,39367,19,368,2024-12-06 00:42:47.697000000
58918,77,7,,,39668,8,368,2023-07-21 14:55:45.793000000
58918,79,1,59122,9,,,368,2022-05-16 19:52:56.987000000
58918,79,2,59123,17,,,368,2024-11-13 16:51:52.710000000
58918,79,3,59492,6,,,368,2023-07-21 15:01:07.540000000
58918,79,4,,,34519,30,368,2021-11-29 19:35:43.173000000
58918,79,5,,,39366,6,368,2022-05-17 18:00:37.717000000
58918,79,6,,,39367,19,368,2024-12-06 00:42:47.697000000
58918,79,7,,,39668,8,368,2023-07-21 14:55:45.793000000
58918,83,1,59122,9,,,368,2022-05-16 19:52:56.987000000
58918,83,2,59123,17,,,368,2024-11-13 16:51:52.710000000
58918,83,3,59492,6,,,368,2023-07-21 15:01:07.540000000
58918,83,4,,,34519,30,368,2021-11-29 19:35:43.173000000
58918,83,5,,,39366,6,368,2022-05-17 18:00:37.717000000
58918,83,6,,,39367,19,368,2024-12-06 00:42:47.697000000
58918,83,7,,,39668,8,368,2023-07-21 14:55:45.793000000
58919,2,1,,,39054,2,143,2021-10-12 13:51:12.997000000
58921,10,1,,,39189,7,297,2024-10-21 10:47:38.030000000
58922,12,1,58812,8,,,368,2021-10-22 13:25:32.533000000
58922,12,2,,,39073,3,368,2021-10-22 13:09:37.200000000
58922,12,3,,,39072,6,368,2021-10-22 13:28:40.607000000
58923,5,1,58808,5,,,331,2021-10-22 14:01:39.503000000
58923,5,2,,,39068,7,331,2021-10-22 13:53:05.783000000
58923,5,3,,,39067,10,331,2021-10-22 14:04:50.533000000
58924,4,1,58810,4,,,368,2021-10-22 14:03:44.400000000
58924,4,2,,,39071,5,368,2021-10-22 13:54:35.220000000
58924,4,3,,,39070,5,368,2021-10-22 14:05:39.573000000
58928,7,1,56651,27,,,368,2021-10-22 13:32:47.700000000
58928,7,2,,,33906,50,368,2021-10-22 13:16:35.717000000
58928,7,3,,,39069,16,368,2021-10-22 13:34:49.477000000
58929,3,1,58801,9,,,331,2021-10-22 13:24:32.837000000
58929,3,2,,,39063,10,331,2021-10-22 13:07:35.880000000
58929,3,3,,,39062,14,331,2021-10-22 13:26:37.730000000
58930,2,1,58467,2,,,143,2021-11-05 14:02:52.193000000
58930,2,2,,,38835,2,143,2021-11-04 18:22:31.417000000
58943,5,1,,,38992,8,238,2021-12-07 23:39:44.703000000
58944,2,1,,,38824,8,364,2021-10-30 02:00:50.730000000
58944,2,2,,,39096,4,364,2021-10-30 03:04:21.193000000
58947,2,1,,,38824,10,357,2025-09-16 12:30:22.883000000
58947,2,2,,,38826,6,345,2021-10-30 02:42:49.170000000
58947,2,3,,,39097,4,345,2021-10-30 03:05:40.263000000
58953,4,1,,,38814,2,364,2021-11-13 00:17:12.217000000
58954,4,1,,,38816,2,345,2021-11-13 00:18:08.687000000
58955,4,1,58795,4,,,331,2021-12-10 18:08:01.310000000
58955,4,2,,,39082,4,331,2021-12-10 18:01:27.513000000
58955,4,3,,,39081,7,331,2021-12-17 16:22:11.487000000
58956,4,1,58797,4,,,368,2021-12-10 18:08:58.547000000
58956,4,2,,,39084,3,368,2021-12-10 18:03:34.477000000
58956,4,3,,,39083,7,368,2021-12-17 16:18:37.643000000
58958,2,1,,,39086,4,391,2021-12-20 15:50:25.623000000
58959,2,1,,,38571,8,297,2021-12-17 19:24:27.207000000
58960,7,1,57666,15,,,368,2021-12-10 13:58:50.233000000
58960,7,2,,,33833,19,368,2021-12-10 13:55:18.750000000
58960,7,3,,,39099,8,368,2021-12-10 13:59:11.347000000
58961,8,1,52998,27,,,331,2021-12-10 13:49:45.070000000
58961,8,2,,,34887,43,331,2021-12-10 13:46:11.133000000
58961,8,3,,,39098,10,331,2021-12-10 13:50:06.810000000
58963,8,1,,,39226,6,297,2022-06-06 15:55:43.673000000
58963,10,1,,,39226,6,297,2022-06-06 15:55:43.673000000
58966,3,1,,,39058,7,364,2021-12-05 02:52:41.683000000
58967,4,1,,,39058,17,352,2025-09-16 12:38:16.003000000
58967,4,2,,,39060,6,345,2021-12-05 02:54:02.703000000
58973,18,1,,,39230,3,364,2022-11-03 19:55:34.050000000
58973,20,1,,,39230,3,364,2022-11-03 19:55:34.050000000
58973,22,1,,,39230,3,364,2022-11-03 19:55:34.050000000
58973,24,1,,,39230,3,364,2022-11-03 19:55:34.050000000
58973,26,1,,,39230,3,364,2022-11-03 19:55:34.050000000
58975,18,1,,,39232,2,345,2022-11-03 19:58:13.647000000
58975,20,1,,,39232,2,345,2022-11-03 19:58:13.647000000
58975,22,1,,,39232,2,345,2022-11-03 19:58:13.647000000
58975,24,1,,,39232,2,345,2022-11-03 19:58:13.647000000
58975,26,1,,,39232,2,345,2022-11-03 19:58:13.647000000
58977,3,1,,,34869,35,394,2022-01-18 13:54:46.980000000
58982,17,1,,,39237,4,391,2022-06-03 15:12:57.867000000
58982,19,1,,,39237,4,391,2022-06-03 15:12:57.867000000
58984,4,1,,,37810,17,297,2022-02-02 15:12:10.303000000
58988,21,1,,,38779,4,391,2022-01-07 16:40:04.990000000
58988,24,1,,,38779,4,391,2022-01-07 16:40:04.990000000
58991,2,1,,,39075,4,297,2022-02-02 18:10:24.280000000
58993,9,1,,,39240,4,364,2022-04-29 22:50:47.453000000
58993,9,2,,,39239,9,364,2022-04-29 23:30:34.760000000
58993,11,1,,,39240,4,364,2022-04-29 22:50:47.453000000
58993,11,2,,,39239,9,364,2022-04-29 23:30:34.760000000
58993,14,1,,,39240,4,364,2022-04-29 22:50:47.453000000
58993,14,2,,,39239,9,364,2022-04-29 23:30:34.760000000
58993,16,1,,,39239,9,364,2022-04-29 23:30:34.760000000
58993,16,2,,,39240,4,364,2022-04-29 22:50:47.453000000
58995,9,1,,,39242,4,345,2022-04-29 23:22:31.997000000
58995,9,2,,,39241,5,345,2022-04-29 23:31:29.307000000
58995,11,1,,,39242,4,345,2022-04-29 23:22:31.997000000
58995,11,2,,,39241,5,345,2022-04-29 23:31:29.307000000
58995,13,1,,,39242,4,345,2022-04-29 23:22:31.997000000
58995,13,2,,,39241,5,345,2022-04-29 23:31:29.307000000
58995,14,1,,,39242,4,345,2022-04-29 23:22:31.997000000
58995,14,2,,,39241,5,345,2022-04-29 23:31:29.307000000
58996,27,1,,,38814,3,364,2022-05-03 11:18:49.307000000
58996,30,1,,,38814,3,364,2022-05-03 11:18:49.307000000
58997,25,1,,,38816,3,345,2022-05-03 11:19:47.370000000
58997,28,1,,,38816,3,345,2022-05-03 11:19:47.370000000
58998,15,1,,,38822,4,238,2022-01-07 20:05:16.507000000
58998,17,1,,,38822,4,238,2022-01-07 20:05:16.507000000
58998,18,1,,,38822,4,238,2022-01-07 20:05:16.507000000
58998,19,1,,,38822,4,238,2022-01-07 20:05:16.507000000
59001,3,1,,,39121,4,391,2022-02-11 12:47:27.790000000
59004,18,1,,,38835,4,143,2022-01-11 15:24:28.483000000
59004,20,1,,,38835,4,143,2022-01-11 15:24:28.483000000
59005,8,1,,,38988,4,391,2022-02-03 14:42:39.033000000
59007,4,1,,,39038,2,228,2022-02-23 15:28:53.970000000
59015,3,1,,,39256,4,391,2023-03-24 13:52:10.503000000
59017,3,1,,,39001,3,364,2022-02-21 22:13:40.273000000
59018,3,1,,,39003,3,345,2022-02-21 22:14:18.973000000
59020,2,1,,,39043,2,143,2022-02-08 15:58:38.890000000
59020,2,2,,,39044,2,143,2022-02-23 14:49:06.383000000
59028,7,1,,,39258,7,391,2023-12-01 17:34:07.613000000
59028,8,1,,,39258,7,391,2023-12-01 17:34:07.613000000
59030,9,1,,,39260,4,391,2022-07-01 17:34:24.250000000
59032,4,1,,,39262,4,364,2023-04-05 13:37:09.027000000
59032,6,1,,,39262,4,364,2023-04-05 13:37:09.027000000
59032,7,1,,,39262,4,364,2023-04-05 13:37:09.027000000
59034,4,1,,,39264,4,345,2023-04-05 13:43:51.300000000
59034,6,1,,,39264,4,345,2023-04-05 13:43:51.300000000
59034,7,1,,,39264,4,345,2023-04-05 13:43:51.300000000
59036,13,1,,,39266,2,391,2022-07-05 14:09:28.250000000
59036,15,1,,,39266,2,391,2022-07-05 14:09:28.250000000
59036,17,1,,,39266,2,391,2022-07-05 14:09:28.250000000
59036,20,1,,,39266,2,391,2022-07-05 14:09:28.250000000
59040,12,1,,,39268,2,391,2022-07-28 13:07:12.717000000
59042,13,1,,,39270,3,391,2022-07-14 15:04:19.303000000
59051,5,1,,,39276,3,238,2023-04-14 21:33:19.313000000
59051,6,1,,,39276,3,238,2023-04-14 21:33:19.313000000
59058,2,1,,,38966,2,391,2022-05-13 13:06:36.803000000
59063,4,1,,,39017,4,228,2022-06-27 19:59:58.270000000
59066,9,1,,,39284,8,228,2022-09-30 12:35:01.367000000
59066,10,1,,,39284,8,228,2022-09-30 12:35:01.367000000
59069,5,1,,,38985,7,391,2022-05-13 13:17:34.707000000
59070,4,1,,,37725,37,391,2022-05-13 13:25:36.763000000
59079,3,1,,,39240,4,364,2022-04-29 22:50:47.453000000
59084,4,1,,,38016,14,228,2022-05-13 12:08:08.240000000
59085,2,1,,,33370,36,140,2022-04-14 21:49:38.840000000
59088,6,1,,,39226,6,297,2022-06-06 15:55:43.673000000
59090,2,1,,,35490,66,143,2022-04-12 12:09:32.330000000
59101,11,1,,,39297,2,297,2022-09-09 11:26:17.177000000
59101,14,1,,,39297,2,297,2022-09-09 11:26:17.177000000
59101,15,1,,,39297,2,297,2022-09-09 11:26:17.177000000
59101,17,1,,,39297,2,297,2022-09-09 11:26:17.177000000
59101,20,1,,,39297,2,297,2022-09-09 11:26:17.177000000
59101,23,1,,,39297,5,297,2025-07-16 14:09:55.490000000
59101,27,1,,,39297,5,297,2025-07-16 14:09:55.490000000
59105,23,1,,,39314,6,297,2022-09-07 19:39:46.437000000
59105,26,1,,,39314,10,297,2025-07-16 12:43:14.897000000
59105,30,1,,,39314,10,297,2025-07-16 12:43:14.897000000
59105,33,1,,,39314,10,297,2025-07-16 12:43:14.897000000
59109,5,1,,,39345,2,391,2023-06-16 13:10:11.140000000
59109,7,1,,,39345,2,391,2023-06-16 13:10:11.140000000
59111,2,1,,,39025,2,391,2022-05-26 15:13:59.970000000
59111,3,1,,,39025,2,391,2022-05-26 15:13:59.970000000
59112,4,1,,,38997,2,228,2022-05-26 14:29:20.857000000
59114,3,1,,,39237,4,391,2022-06-03 15:12:57.867000000
59115,3,1,,,39240,8,357,2025-09-16 12:32:29.883000000
59115,3,2,,,39242,4,345,2022-04-29 23:22:31.997000000
59116,2,1,,,39040,2,143,2022-05-10 12:21:23.423000000
59117,2,1,,,38018,11,143,2022-05-03 15:45:38.710000000
59117,2,2,,,39045,3,143,2022-05-03 15:45:38.710000000
59118,2,1,,,39041,2,143,2022-05-03 16:53:05.127000000
59118,2,2,,,39042,2,143,2022-05-10 15:43:14.287000000
59121,3,1,,,39355,2,143,2023-03-16 13:30:02.527000000
59121,3,2,,,39356,2,143,2023-03-22 12:53:29.463000000
59123,9,1,59122,14,,,368,2023-05-24 14:06:18.993000000
59123,9,2,59171,11,,,368,2023-05-24 14:06:34.677000000
59123,9,3,59492,6,,,368,2023-07-21 15:01:07.540000000
59123,9,4,,,39367,15,368,2023-05-24 13:35:53.650000000
59123,28,1,58918,71,,,368,2024-11-13 16:51:44.267000000
59123,28,2,59492,6,,,368,2025-01-03 20:02:10.310000000
59123,28,3,59967,11,,,368,2025-01-03 20:02:24.847000000
59123,28,4,,,39367,22,368,2024-12-06 15:41:45.743000000
59125,26,1,59124,8,,,331,2023-05-24 14:04:35.853000000
59125,26,2,59417,17,,,331,2023-05-24 14:05:38.220000000
59125,26,3,59491,7,,,331,2023-07-21 14:58:39.017000000
59125,26,4,,,39365,79,331,2023-05-24 13:34:29.693000000
59125,38,1,58917,77,,,331,2024-12-04 21:10:27.827000000
59125,38,2,59491,7,,,331,2025-01-03 20:00:07.990000000
59125,38,3,59856,22,,,331,2025-01-03 20:00:30.753000000
59125,38,4,,,39365,123,331,2024-12-06 15:29:21.380000000
59127,3,1,,,34434,62,391,2022-06-24 12:19:46.097000000
59130,3,1,,,38972,4,364,2022-06-16 13:16:09.120000000
59131,3,1,,,38974,3,345,2022-06-16 13:16:52.677000000
59132,5,1,,,38771,9,228,2022-05-19 17:05:50.523000000
59134,3,1,,,37750,22,364,2022-06-16 16:38:28.990000000
59135,3,1,,,37748,22,345,2022-06-16 16:39:18.137000000
59136,5,1,,,38278,20,391,2022-06-24 12:30:14.170000000
59137,3,1,,,39260,4,391,2022-07-01 17:34:24.250000000
59138,3,1,,,38737,10,391,2022-07-01 17:33:21.573000000
59139,3,1,,,39266,2,391,2022-07-05 14:09:28.250000000
59140,2,1,,,34415,57,391,2022-07-07 17:46:47.080000000
59142,4,1,,,39005,2,364,2022-06-13 17:06:38.820000000
59144,3,1,,,39007,2,345,2022-06-13 19:48:01.953000000
59148,5,1,,,39270,3,391,2022-07-14 15:04:19.303000000
59151,4,1,56034,28,,,364,2022-07-14 17:29:28.567000000
59151,4,2,,,35456,64,364,2022-07-14 17:25:59.837000000
59154,11,1,,,39383,8,228,2023-01-26 16:29:50.343000000
59154,12,1,,,39383,8,228,2023-01-26 16:29:50.343000000
59155,3,1,52725,25,,,345,2022-07-14 17:30:12.133000000
59155,3,2,,,35457,57,345,2022-07-14 17:26:44.753000000
59158,8,1,,,39385,5,391,2022-12-19 15:52:52.810000000
59158,9,1,,,39385,5,391,2022-12-19 15:52:52.810000000
59160,10,1,,,39387,3,391,2022-12-29 15:33:23.713000000
59160,12,1,,,39387,3,391,2022-12-29 15:33:23.713000000
59160,13,1,,,39387,3,391,2022-12-29 15:33:23.713000000
59161,2,1,58473,3,,,143,2022-06-22 13:29:46.027000000
59161,2,2,,,38839,5,143,2022-06-23 13:18:41.460000000
59161,2,3,,,39243,3,143,2022-06-22 13:30:03.700000000
59163,4,1,,,39389,2,228,2023-06-15 20:05:29.867000000
59163,5,1,,,39389,2,228,2023-06-15 20:05:29.867000000
59163,6,1,,,39389,2,228,2023-06-15 20:05:29.867000000
59170,5,1,,,39391,3,391,2022-12-07 14:21:33.330000000
59175,10,1,,,39396,2,364,2023-01-13 20:30:21.130000000
59177,11,1,,,39398,2,345,2023-01-13 20:31:39.247000000
59179,3,1,,,39373,2,364,2023-06-15 20:30:54.933000000
59179,5,1,,,39373,2,364,2023-06-15 20:30:54.933000000
59179,7,1,,,39373,2,364,2023-06-15 20:30:54.933000000
59179,9,1,,,39373,2,364,2023-06-15 20:30:54.933000000
59179,10,1,,,39373,2,364,2023-06-15 20:30:54.933000000
59181,3,1,,,39375,2,345,2023-06-15 20:31:53.823000000
59181,5,1,,,39375,2,345,2023-06-15 20:31:53.823000000
59181,7,1,,,39375,2,345,2023-06-15 20:31:53.823000000
59181,8,1,,,39375,2,345,2023-06-15 20:31:53.823000000
59184,2,1,,,39268,2,391,2022-07-28 13:07:12.717000000
59186,20,1,,,39400,3,391,2022-11-28 14:54:44.840000000
59186,22,1,,,39400,3,391,2022-11-28 14:54:44.840000000
59192,15,1,59672,3,,,391,2024-11-08 16:45:30.420000000
59192,15,2,,,39402,7,391,2023-01-23 15:42:28.567000000
59195,5,2,,,38227,15,370,2022-08-26 15:30:16.563000000
59197,7,2,,,38229,21,335,2022-08-26 15:26:24.970000000
59205,3,1,,,39420,3,391,2023-01-13 14:27:43.590000000
59211,3,1,58095,8,,,364,2022-07-27 21:38:48.460000000
59211,3,2,,,38613,10,364,2022-07-27 21:40:18.540000000
59212,3,1,58097,8,,,345,2022-07-27 21:39:25.597000000
59212,3,2,,,38615,10,345,2022-07-27 21:40:59.740000000
59213,2,1,,,39297,2,297,2022-09-09 11:26:17.177000000
59215,7,1,,,39434,2,238,2022-12-29 23:04:43.680000000
59215,8,1,,,39434,2,238,2022-12-29 23:04:43.680000000
59216,2,1,,,33394,46,297,2022-09-09 11:36:47.090000000
59219,12,1,,,33829,46,139,2022-08-05 15:07:42.103000000
59220,5,1,,,37733,18,297,2022-09-06 10:39:27.240000000
59233,18,1,,,39455,3,297,2023-01-27 17:28:23.493000000
59237,2,1,57598,7,,,143,2022-08-12 16:55:16.933000000
59237,2,2,,,34641,20,143,2022-08-12 16:55:29.233000000
59237,2,3,,,39357,3,143,2022-08-12 16:55:29.233000000
59242,2,1,,,39284,8,228,2022-09-30 12:35:01.367000000
59244,17,1,,,39462,3,364,2023-01-27 20:27:51.483000000
59246,17,1,,,39464,3,345,2023-01-27 20:29:32.970000000
59251,2,1,,,39314,6,297,2022-09-07 19:39:46.437000000
59253,2,1,,,36469,19,228,2022-10-13 12:05:22.543000000
59254,3,1,,,38684,4,143,2023-06-14 13:58:07.100000000
59254,3,2,,,39482,2,143,2022-09-20 15:02:34.990000000
59257,11,1,,,39475,2,143,2023-01-19 16:47:13.043000000
59259,8,1,,,39477,2,143,2022-12-22 14:02:12.030000000
59261,3,1,,,39479,2,143,2023-06-22 14:17:39.997000000
59261,5,1,,,39479,2,143,2023-06-22 14:17:39.997000000
59261,7,1,,,39479,2,143,2023-06-22 14:17:39.997000000
